,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
215,(0.2722191659586172+0j),(0.02488037720919352+0j),(0.02838256897155092+0j),(0.06762315360646187+0j),(0.10670313577246592+0j),(0.9365420120575438+0j),(0.05974472972946105+0j),(0.024945229993967002+0j),(0.009874717070823403+0j),(0.023882567134923514+0j),(0.07410327431520519+0j),(0.0006190331700717563+0j),(0.0008055702214248451+0j),(0.0045728909036831375+0j),(0.011385559183677292+0j),(0.8771109403487927+0j),(0.003569432730446347+0j),(0.000622264499451911+0j),(9.75100372288111e-05+0j),(0.0005703770129541287+0j),17.127981450695845,-6.364382123495767,0.2722191659586172,0.7898542407497243,(-0.02239612135409651+0.01083729294447366j),(0.02720628866346673+0.00808628954372564j),(-0.06484407249866238-0.019186900882408146j),(-0.010102897330389722-0.10622377628953368j),(0.8182069231680862-0.4556845084360518j),(-0.02599690493214059-0.053792133852409975j),(-0.023258722676135525+0.009016447134350103j),(0.007658283170595549-0.006233837991781956j),(0.021435712318098838+0.010530301532711894j),0.1551437211836022
216,(0.22054831091376734+0j),(0.026384319226255438+0j),(0.009944904599533764+0j),(0.06377446169400043+0j),(0.09596604259205414+0j),(0.9558461533659536+0j),(0.05711598318975031+0j),(0.030756927261068073+0j),(0.021444264402406918+0j),(0.027546990906720203+0j),(0.048641557446915784+0j),(0.0006961323010329523+0j),(9.890112749382781e-05+0j),(0.0040671819643595284+0j),(0.00920948133077995+0j),(0.9136418689044901+0j),(0.0032622355357318396+0j),(0.0009459885745426323+0j),(0.00045985647576033653+0j),(0.0007588367080149257+0j),17.17761450825084,-6.530861147568904,0.22054831091376734,0.7897275041878368,(-0.026382053926158413-0.0003457335248738874j),(0.009849023840147412-0.0013776272681809668j),(-0.05176228779084898-0.03725382566954506j),(-0.01606484779105291-0.09461184913228497j),(0.8206727571138669-0.49003887053540357j),(-0.04474058774812258-0.03550373703829476j),(-0.019790612446067325+0.023544006319065527j),(0.018486421588340053-0.010867782322925472j),(0.0211887127203666+0.017603271322930297j),0.15899866624711995
217,(0.18627085438750635+0j),(0.02613132852436287+0j),(0.014978427515248728+0j),(0.06537224875490563+0j),(0.09703298740979714+0j),(0.9578882064179776+0j),(0.06510161988441195+0j),(0.03217834285421468+0j),(0.021123632531106634+0j),(0.020921320399778426+0j),(0.03469683119425159+0j),(0.0006828463304481806+0j),(0.0002243532908295602+0j),(0.004273530907273261+0j),(0.009415400645669852+0j),(0.91754981599465+0j),(0.004238220911574462+0j),(0.0010354457488433886+0j),(0.00044620785130922646+0j),(0.00043770164727018496+0j),17.205770099786502,-6.614827688915222,0.18627085438750635,0.7799074862382565,(-0.02612377109204163-0.0006284221342304614j),(0.009873805977463528-0.01126326978940688j),(-0.05118238976582343-0.040668094191055895j),(-0.015474041678173315-0.09579120356176765j),(0.816516069699315-0.500850600396399j),(-0.04994366062558839-0.041759450126773866j),(-0.01553904158773782+0.02817772054971699j),(0.018000638275736378-0.011053726655536628j),(0.015091880350528344+0.014489195793953556j),0.15509393781007083
218,(0.053658581210380446+0j),(0.02212266398908875+0j),(0.005437325003095833+0j),(0.05255720601487189+0j),(0.10511219581685019+0j),(0.9604286661571471+0j),(0.06178478076580176+0j),(0.020316106812073895+0j),(0.028338714142802285+0j),(0.011531115586938367+0j),(0.0028792433375109936+0j),(0.0004894122619741242+0j),(2.9564503189291107e-05+0j),(0.0027622599040896863+0j),(0.011048573709439858+0j),(0.9224232227763965+0j),(0.0038173591342781873+0j),(0.00041274419599959523+0j),(0.0008030827192674623+0j),(0.00013296662667933298+0j),17.272545088021538,-6.98108964284534,0.053658581210380446,0.7894740920675843,(-0.02197551948153918+0.002547313386808971j),(0.005409152338001117-0.0005527876387801688j),(-0.042530897845636635-0.030876894800703443j),(-0.012960192391121318-0.10431014870387723j),(0.8278869122991398-0.48685365688283877j),(-0.04695792830260721-0.040153606361140064j),(-0.002003362463048889+0.020217090167510308j),(0.02325032165572995-0.016202014139376535j),(0.0035476750764966065+0.010971810617712j),0.15699637187530047
219,(0.1237663035661068+0j),(0.023983832539520963+0j),(0.009438327616033174+0j),(0.04656802560464532+0j),(0.09424420273722574+0j),(0.945270817088696+0j),(0.050321438565688034+0j),(0.022698143799556373+0j),(0.01810355705963304+0j),(0.01987850367377118+0j),(0.015318097898417699+0j),(0.0005752242232837846+0j),(8.908202818757447e-05+0j),(0.002168581008714902+0j),(0.008881969749575308+0j),(0.8935369176395309+0j),(0.0025322471793203143+0j),(0.0005152057319453394+0j),(0.00032773877821138926+0j),(0.0003951549083081343+0j),17.246023796219635,-6.9685288636172995,0.1237663035661068,0.7893474165026941,(-0.02108472866367329+0.01143059230587193j),(-0.00650322730456713-0.00684032622121979j),(-0.040949589718304265-0.022174582535359068j),(-0.006352344406467874-0.09402987541264173j),(0.8096737333646733-0.4878169360926729j),(-0.036497127643417775-0.03464400169005285j),(0.006060538018461957+0.021874085372241663j),(0.015086199562162585-0.010007265409790762j),(0.002734853906883345+0.019689476438344906j),0.1569711809231301
220,(0.21767512684521612+0j),(0.02674005721630721+0j),(0.00788642506056001+0j),(0.04497213805670464+0j),(0.07698243455899749+0j),(0.9743677290423527+0j),(0.0739744443905818+0j),(0.009928697308510126+0j),(0.018427537572418773+0j),(0.013680940468831242+0j),(0.04738246084708093+0j),(0.0007150306599313834+0j),(6.219570023582898e-05+0j),(0.0020224932013913023+0j),(0.005926295230630331+0j),(0.9493924713991517+0j),(0.005472218422895279+0j),(9.857903024401623e-05+0j),(0.00033957414098290556+0j),(0.00018716813211170442+0j),17.180128653948373,-6.967362717895815,-0.21767512684521612,0.7990298156709624,(-0.025969084419665556+0.006374740334763997j),(0.0006601428128925283+0.007858747463967482j),(-0.038150143203617475-0.02381301692215377j),(0.0012294669461752929-0.0769726161804222j),(0.833660244110651-0.5043838506420696j),(-0.04107207055580371-0.0615248197328067j),(0.0060469112197847+0.007874890154412196j),(0.007914496187304021-0.016641360854330864j),(0.008448586062094535+0.010760554152230562j),0.16087153392741346
221,(0.46046868390107043+0j),(0.026591305789049176+0j),(0.013658514063373975+0j),(0.04745057864950632+0j),(0.06758073530204492+0j),(0.9668756165666618+0j),(0.0764184476033494+0j),(0.011431417614196892+0j),(0.01844126657717779+0j),(0.015659750970898643+0j),(0.21203140885358393+0j),(0.0007070975435667202+0j),(0.00018655500641938464+0j),(0.002251557414172985+0j),(0.004567155783965059+0j),(0.9348484579111622+0j),(0.005839779134105856+0j),(0.00013067730867017096+0j),(0.00034008031297053467+0j),(0.00024522780047056097+0j),16.90145009115471,-6.416591509550218,0.46046868390107043,0.7989016068363962,(-0.026588184478861018-0.00040741831668978604j),(0.010313202542548514+0.008955046607123578j),(-0.04404212151334755-0.017659245362600124j),(0.0034554630714864593-0.06749233703856056j),(0.8273324112447723-0.5003694027566766j),(-0.03944755042416568-0.06544975095169395j),(0.007795505627159862+0.008361064566614104j),(0.008794537321771915-0.016209146376860675j),(0.010640008121486206+0.011489909818848386j),0.15887114601846203
222,(0.16588997187211135+0j),(0.022005196703377097+0j),(0.01826412767166533+0j),(0.050457502244081284+0j),(0.06366679661471591+0j),(0.9647772508327525+0j),(0.06641112255645634+0j),(0.005240538874318703+0j),(0.022276925308764017+0j),(0.012798553290897336+0j),(0.027519482767729895+0j),(0.00048422868195431833+0j),(0.00033357835960689115+0j),(0.002545959532711468+0j),(0.004053460991179601+0j),(0.9307951437244036+0j),(0.004410437199208665+0j),(2.746324769324554e-05+0j),(0.0004962614012122508+0j),(0.00016380296633993909+0j),17.220526969102476,-7.097899274872888,-0.16588997187211135,0.7987734185736596,(-0.02132624752674939+0.005424006672390241j),(0.005375141143748136+0.017455263312012144j),(-0.04730492634559922-0.017555724882467847j),(-0.0006888047026318922-0.06366307045109616j),(0.8344809188628896-0.4841866786459032j),(-0.04077953087990269-0.05241628621357801j),(0.0032738986883117157+0.004092045340892054j),(0.011910814256318262-0.018825352718175998j),(0.012022670143892966+0.004388435820549704j),0.15689563231620576
223,(0.32325764736929735+0j),(0.027691478092239014+0j),(0.024745530963482084+0j),(0.05015036342582703+0j),(0.046137661968532466+0j),(0.9783479604635165+0j),(0.0823653836757469+0j),(0.011219752344406473+0j),(0.021036723838734454+0j),(0.024190860002083252+0j),(0.10449550658273299+0j),(0.0007668179589329533+0j),(0.0006123413026646506+0j),(0.002515058951742529+0j),(0.002128683851922567+0j),(0.9571647317431226+0j),(0.006784056428052994+0j),(0.00012588284266981455+0j),(0.00044254374986717844+0j),(0.0005851977076403912+0j),17.071803174975603,-6.526498614997292,-0.32325764736929735,0.7986452508794517,(-0.024854696261448022+0.012209096309068702j),(-0.0049369477186760324+0.024248048372760025j),(-0.045460058780828885-0.021176449357390194j),(0.003270166457461514-0.04602162386599435j),(0.8441508785198079-0.4945442609487639j),(-0.05502979225408431-0.061284405785854826j),(0.0008243005789342881+0.01118943122885981j),(0.009566300651657677-0.018735785057191288j),(0.023410821261013095+0.00609353391106413j),0.15882016656827697
224,(0.04826453061767255+0j),(0.012220184929477795+0j),(0.03326829631953361+0j),(0.06545327747662234+0j),(0.04821003585751195+0j),(0.9515291716574606+0j),(0.09554350602114617+0j),(0.0036842172083400787+0j),(0.01422098247331785+0j),(0.010735231328201329+0j),(0.002329464915744251+0j),(0.00014933291971063625+0j),(0.0011067795400042932+0j),(0.004284131532431718+0j),(0.002324207557382587+0j),(0.9054077645151332+0j),(0.009128561542812797+0j),(1.3573456438229164e-05+0j),(0.00020223634250641348+0j),(0.00011524519166999526+0j),17.273729530941385,-7.003378125235944,-0.04826453061767255,0.8084417003910216,(-0.01148632927926351-0.004170990218038166j),(-0.009304213106101411+0.031940744488514104j),(-0.06246027346897826-0.019566445017227027j),(0.0028481504792546315-0.04812583086275092j),(0.8198518807520431-0.48296030700511083j),(-0.0742540902698126-0.06012396877298868j),(0.0036554090226837725-0.00045982748407553004j),(0.00705893927391516-0.012345352114605383j),(0.009934708304705088-0.004067771204286079j),0.16478945159090863
225,(0.29501152698451283+0j),(0.011037426740648322+0j),(0.031113228015273043+0j),(0.06547027210831459+0j),(0.04864284776216902+0j),(0.949038808825935+0j),(0.08652799956018209+0j),(0.014612710920303546+0j),(0.018896087934036472+0j),(0.009856151694360809+0j),(0.08703180105373394+0j),(0.00012182478905517865+0j),(0.0009680329575303713+0j),(0.004286356529936756+0j),(0.0023661266384135517+0j),(0.9006746606577498+0j),(0.007487094707886871+0j),(0.0002135313204403585+0j),(0.0003570621392108387+0j),(9.714372622225144e-05+0j),17.10367122939105,-6.768254348970111,-0.29501152698451283,0.7983889771834214,(-0.008298959562197436-0.007276816559470933j),(-0.004688417545047533+0.03075795341783425j),(-0.06489500989295488-0.008659920376657295j),(0.0020352725198164883-0.048600250042398256j),(0.8176436260357367-0.48180240914806777j),(-0.06513224564107481-0.056963894579264526j),(0.002361109969540746-0.014420696243666386j),(0.008211703601284348-0.01701852118062825j),(0.004370625743720231-0.008834101925525957j),0.1627403455841621
226,(0.14875931704128695+0j),(0.01840428604340344+0j),(0.02749231877855633+0j),(0.06266963173902966+0j),(0.048096441330504315+0j),(0.953649843546996+0j),(0.08185945576403386+0j),(0.017305625036909755+0j),(0.016447004932468944+0j),(0.0034685384441812133+0j),(0.022129334406590127+0j),(0.0003387177447674146+0j),(0.000755827591821761+0j),(0.003927482742305593+0j),(0.0023132676686586436+0j),(0.90944802409721+0j),(0.006700970497983816+0j),(0.00029948465791811775+0j),(0.0002705039712486578+0j),(1.2030758938763034e-05+0j),17.231727045016378,-7.035961117611207,-0.14875931704128695,0.7884612564884821,(-0.006265221613464702-0.017305049635918106j),(-0.009260354641752754+0.025885776475329636j),(-0.0626098295458116-0.0027371493474069837j),(0.011053721588628674-0.04680900455788104j),(0.8185816805117967-0.48925663656990165j),(-0.0604065255273997-0.055245109934648734j),(0.004607459399063563-0.01668100643858453j),(0.00921658978628296-0.013621983848178738j),(-0.0017068844868757989-0.003019487421272984j),0.1587437280636728
227,(0.4273076929130225+0j),(0.010507870306825252+0j),(0.023832471750634177+0j),(0.05659985325745559+0j),(0.050647313587433386+0j),(0.9477603322945611+0j),(0.09328929123928854+0j),(0.014225161657538584+0j),(0.008666769155095741+0j),(0.017052489107660624+0j),(0.18259186442264994+0j),(0.00011041533838505982+0j),(0.0005679867097447761+0j),(0.003203543388765506+0j),(0.0025651503736238146+0j),(0.8982496474710969+0j),(0.008702891859928799+0j),(0.0002023552241831059+0j),(7.511288758771895e-05+0j),(0.00029078738476688424+0j),16.94347844048152,-6.553548613684918,0.4273076929130225,0.7883347434387655,(-0.00437456887340352-0.00955397747312128j),(-0.014768704218154695+0.018704867961614587j),(-0.05658433884218638-0.00132513643001152j),(0.0058008620930575724-0.05031401765513406j),(0.8155076772492152-0.4829046239359142j),(-0.069599248768283-0.062119533407934226j),(0.011652859092861772+0.008158805007169532j),(0.007036868284948619-0.005059186923607708j),(-0.009404378873758728-0.01422480378654429j),0.15871825673835974
228,(0.14315754131014582+0j),(0.011345947562368685+0j),(0.014538500653471894+0j),(0.046888842294234644+0j),(0.06189990616477208+0j),(0.968223520452599+0j),(0.07360879451208735+0j),(0.002537123601257231+0j),(0.01751871303095107+0j),(0.020917578261271483+0j),(0.02049408163396611+0j),(0.0001287305260880199+0j),(0.0002113680012510027+0j),(0.0021985635316936077+0j),(0.003831598383207589+0j),(0.9374567855576242+0j),(0.005418254629522701+0j),(6.4369961680564615e-06+0j),(0.0003069053062608148+0j),(0.0004375450803164174+0j),17.235144807123653,-7.22948155917952,-0.14315754131014582,0.7980047208208512,(-0.008210227936879566-0.007830880110977451j),(-0.010373233182215202+0.010186463301774182j),(-0.04684127476383814+0.0021115184565207606j),(0.006747551299730552-0.06153104041591604j),(0.8298079049206541-0.4988743594221083j),(-0.059238221849927414-0.043693108170299394j),(0.0012616986450121829+0.002201161669944051j),(0.00563197358729794-0.016588736533346752j),(-0.01784121115354853-0.010919535928367691j),0.16066514791061612
229,(0.31228537592900585+0j),(0.015536174417606333+0j),(0.015573139232167793+0j),(0.04489047739984956+0j),(0.06228926777090827+0j),(0.9901782269536132+0j),(0.06955922950814555+0j),(0.008731001788557312+0j),(0.010047645070762367+0j),(0.01917558950310168+0j),(0.09752215601912051+0j),(0.00024137271553428547+0j),(0.00024252266554448373+0j),(0.0020151549611864047+0j),(0.0038799528794359116+0j),(0.9804529211330012+0j),(0.004838486409766867+0j),(7.623039223179096e-05+0j),(0.0001009551714680153+0j),(0.0003677032327914634+0j),17.08439355792421,-7.034807528468548,0.31228537592900585,0.7880817782352696,(-0.012271032044615467-0.009528614174910528j),(-0.01520443538121076+0.0033686511073529324j),(-0.04453558157265868-0.005633554399441688j),(0.008479217144232004-0.061709446246558344j),(0.8406364078736026-0.5232431087844036j),(-0.056578772202977086-0.04046392153227976j),(0.008728977357099793-0.00018800673134246998j),(0.0021646835066371954-0.009811692860261586j),(-0.01817922733736488-0.006100731612509179j),0.160639368282666
230,(0.032075567532345+0j),(0.020269984395608592+0j),(0.011247583909152321+0j),(0.04360687393444744+0j),(0.07207161656405144+0j),(0.9845823584040111+0j),(0.07306122312170532+0j),(0.00591749716575077+0j),(0.02018779148342356+0j),(0.024184702795095804+0j),(0.0010288420325220247+0j),(0.0004108722673982158+0j),(0.0001265081437934222+0j),(0.0019015594543347917+0j),(0.005194317914155653+0j),(0.9694024204804046+0j),(0.005337942324039608+0j),(3.501677270666839e-05+0j),(0.00040754692497818894+0j),(0.0005848998492871149+0j),17.276535707732652,-7.194260041224705,0.032075567532345,0.7782822243803403,(-0.020225753688953227+0.0013383404320316868j),(-0.008432548490851649+0.007443135746636479j),(-0.043492041937603844-0.003162553150936785j),(0.004314274738144547-0.0719423724076393j),(0.8439672905802236-0.507071625030509j),(-0.06134313064091123-0.03968579906228052j),(0.005915128746852141-0.0001674055400272301j),(0.009464362841593318-0.017831790739599222j),(-0.02196668591544983-0.010117537209177583j),0.15864186728190333
231,(0.14656525978438809+0j),(0.012895805718883376+0j),(0.013304303332423092+0j),(0.0460514298838071+0j),(0.07629757927146197+0j),(0.982250109630369+0j),(0.07551164219160988+0j),(0.016267869034191442+0j),(0.010134403575863978+0j),(0.02364632509803828+0j),(0.021481375375665166+0j),(0.0001663018051391852+0j),(0.00017700448716112419+0j),(0.002120734194343202+0j),(0.005821320602685024+0j),(0.9648152778688717+0j),(0.0057020081064737185+0j),(0.0002646435629136049+0j),(0.0001027061358384846+0j),(0.0005591486906421151+0j),17.2330802057037,-7.185029846721722,-0.14656525978438809,0.77815734461366,(-0.011272483132483932+0.006263619494114439j),(-0.009639861949570824+0.009169381045323657j),(-0.04571243798728302+0.005577383580318459j),(-0.003563189415086933-0.07621433122370908j),(0.8368271281135302-0.514330278636338j),(-0.062126762353862885-0.04292171368783362j),(0.016239984262834795+0.0009520893111904381j),(-0.007918160643986228-0.0063252563469405896j),(-0.023560157302320778+0.0020168486636374045j),0.15861641230072646
232,(0.0024783692803392182+0j),(0.016059016286562477+0j),(0.013899631681484404+0j),(0.0408923037023651+0j),(0.06777717790113359+0j),(0.9793086652598995+0j),(0.0756243922991514+0j),(0.026670036823872128+0j),(0.013487997595971187+0j),(0.020195907618899327+0j),(6.1423142897291345e-06+0j),(0.0002578920040920789+0j),(0.00019319976088092496+0j),(0.0016721805020864624+0j),(0.004593745844241911+0j),(0.9590454618531259+0j),(0.005719048710615949+0j),(0.0007112908641866954+0j),(0.0001819260791489245+0j),(0.0004078746845511159+0j),17.27874630713547,-7.239088034569133,0.0024783692803392182,0.7684811980299563,(-0.01491722382028964+0.00594713692355088j),(0.0014774543239209242+0.013820885991920067j),(-0.04084005170605983-0.002066562056368494j),(0.0028143543543032836-0.06771872159019487j),(0.8332578193576424-0.5145161497295031j),(-0.06062116936459978-0.04521197336419256j),(0.01279552355509068+0.023400116263339696j),(-0.0129529687581528-0.0037612071864285843j),(-0.02019167706003778-0.00041335463498072815j),0.15859096140394474
